"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-11-22","𝕽𝖔𝖑𝖑 𝖎𝖓 𝖕𝖊𝖆𝖈𝖊","@iammind9","Donc j’ai ouvert chat gpt pour l’école et là je me retrouve à lui parler de mes problèmes  Il me lâche des « je suis là pour toi » je suis foudroyée ","3","1"
"2023-11-23","Guesstimating","@rdmgirlfrmrio","Ptdr ces jours-ci ma phrase préférée c’est “on va demander à chatgpt” ","3","2"
"2023-11-12","𝓓𝓲𝓿𝓲𝓷𝓮 𝓥𝓮𝓷𝓪𝓵𝓲𝓽𝔂 3.0K","@Obeyvenality","Qui est bon en anglais? Il me faut un soumis devoir qui utilise pas chat GPT.

FinD findom moneymiss paypig","34","9"
"1970-01-01","EMBL Events","@EMBLEvents","Are you ready to explore condensates in biology and disease at #EESPhaseSeparation? We'll delve into new tools and methods to study the phenomenon of biological condensates  

 Submit your abstract by 20 Feb 2024
 14 – 17 May
 EMBL Heidelberg and Virtual","145","7"
"2023-11-25","Clem ⚭","@clem_a_molette","Je sais tellement pas comment draguer/flirter que je demande à chat gpt de répondre pour moi ","3","0"
"2023-11-27","Valentin Sch","@val_strch","Bon ChatGPT dit 4h22 pour ma partie de la SaintéLyon
Au dernier trail, il s'était trompé de seulement 3 minutes. We'll see.","3","0"
"2023-11-25","Steve | IA & Scraping","@Promptist6787","Rappel : Avec ChatGPT et Beautiful Soup, il y a moyen de scraper la plupart des sites.

Si tu ne veux vraiment pas coder il y a une floppée d'extensions chrome qui feront le boulot pour toi.","3","2"
"2023-11-23","Gaëtan","@Gaetan_12018","Heureusement chatGPT existe","4","0"
"2023-11-05","AI EXPLORER","@AiExplorerFR","Récemment Elon Musk et xAI ont révélé Grōk, leur concurrent à ChatGPT.
                                                                                                                                                                
Voici tout ce que vous devez savoir sur Grōk","142","34"
"2023-11-06","Thomas | TikTok & UGC","@ThomaSislay","Tu veux générer 2000€ d’ici janvier ?

Trouve un compte   qui cartonne
Télécharges ses 15 vidéos les + populaires
Transformes ses vidéos en script avec Replicate
Réécris dans une autre langue le script avec Chat GPT
Travaille un maximum ton hook (étape la + importante)
Génère…","127","12"
"2023-11-14","Yyov","@Disiz","ChatGPT sait tout faire.

Tu peux avoir une conversation avec lui, générer des images et aller sur le web en même temps. 

Mais ça coûte 20€ par mois. 

Je te montre comment faire pareil gratuitement : 

[1/6]","156","28"
"2023-11-27","La tête dans les nuages","@anislerouge","Chatgpt, mais quel gain de temps.
C’est incroyable.
Comment on faisait avant ?
On lisait la doc ?","5","0"
"2023-11-08","Frédéric William Kingue","@Frederic_Kingue","J’ai reçu un CV très particulier aujourd’hui..

J’en rigole encore 

La candidate avait clairement utilisé ChatGPT pour élaborer tout le contenu de son CV.

C’était trop propre même 

Mais après dans l’entretien il y’avait aucune profondeur et je lui ai fais un tas de…","456","108"
"2023-11-08","fln","@__fulani","Chat gpt quand tu sais poser les bonnes questions c’est un outil de travail tellement pratique","31","6"
"2023-11-23","Samy","@verrastore","Chatgpt comment c’est possible sah","2","0"
"2023-11-27","NA","@Bilataa","J’ai un oral sur l’ia jvais utiliser chatgpt pour hagar ses semblables","6","2"
"2023-11-24","Ogorki","@CornichonRusse","Chatgpt voice est juste dingue  j'ai l'impression de discuter avec un mec anglais, un peu coincé.","2","0"
"2023-11-23","Thomas Dms","@Th0masdms","Le gain de productivité offert par des outils comme ChatGPT est énorme.

Une étude récente a démontré que les gains sont multiples : 

40% de la productivité

 18% de la qualité du travail

 Des inégalités 

Il n'est pas trop tard pour commencer, lance-toi. ","6","0"
"2023-11-25","ConseilsMarketing.com","@conseilsmkg","Quels sont vos outils d'IA  préférés ? De mon côté j'ai tenté de faire un Top   

A votre avis, quels sont ceux qui manquent  

Mettez moi en commentaires vos préférés 

 Chat GPT, la référence en IA

 Bard e dGoogle","3","2"
"2023-11-27","Hamidou","@hamidou13_","J'ai jamais eu un ami comme ChatGPT","3","0"
"2023-11-26","MAJOR","@Majorfall","Bonjour 
Qui utilise Chatgpt-4? Depuis des semaines je suis sur l waitlist et j’en ai besoin urgemment… ( je paye)","3","5"
"2023-11-26","𝙻","@mrphe_","chat gpt quand tu l’utilise pas comme un golmon ça aide vraiment pour les cours surtout l’option où tu parle avec et il te répond en vocal j’ai l’impression d’avoir un prof particulier qui rep à toute mes question de cours","2","0"
"2023-11-08","NA","@StopZatRyan","C’est quoi la différence entre le chatgpt gratuit et le chatgpt payant ?","22","3"
"2023-11-26","Athéré","@_athere_","Des fois j’aime bien utiliser Chat GPT pour tester ses biais et j’ai remarqué qu’à chaque fois que je lui parle de l’extrême droite il me renvoi constamment aux violences « des extrêmes » cette fraude.","3","0"
"2023-11-04","Kevin Degila","@kevindegila","Ma productivité niveau code avec ChatGPT c’est vraiment incroyable.

J’aurais aimé que cet outil soit disponible quand j’apprenais à coder","34","7"
"2023-11-20","♡","@_inous","Cet esclave de chat gpt veut pas résoudre mon exercice","24","1"
"2023-11-27","Taz","@CubaEnLacoste","Si j’avais mis le temps que je viens de passer à expliquer correctement ce que je voulais à ChatGPT et à lui envoyer tout mon cours à taffer sérieusement, j’aurais sûrement finis depuis longtemps","3","1"
"2023-11-08","𝑮𝒂𝒖𝒕𝒊𝒆𝒓","@Boris_Gauty","Finalement chatGPT est disponible au Cameroun... Vous pouvez créer vos comptes avec vos numéros au 237  plus besoin de VPN...

#CaParleDev","198","68"
"2023-11-27","Zyannah","@7","Mais qui peut croire le discours de #Veran? Même ChatGPT a plus d’émotions!! 
#JusticePourThomas","46","15"
"2023-11-25","ឡាយណា","@camborocma","0 vanne jsuis en train de parler avec chatgpt il donne des meilleurs conseil que les humains vrmt","8","0"
"2023-11-20","Ilias","@Emk","Mais qu’est ce que je ferai pas sans mon fidèle collègue ChatGPT","40","6"
"2023-11-11","NA","@tahiadzfrr","chatgpt il rep a la seconde j’aime trop ","8","1"
"2023-11-27","Pibo InShape","@max2barres","Si vous voyiez mes conv avec ChatGPT, vous seriez chokbar de bz ptdr, c'est trop une dinguerie comment j'lui parle comme si c'était mon pote ...","4","0"
"2023-11-05","m’","@malakssm","jsp qui a crée chatgpt mais jlui souhaite tt l bonheur du monde","43","12"
"2023-11-19","18ن","@Tropicana7101","Chat gpt il m’a GA-VÉ, le poto il débite tellement genre ferme ta gueule avec son vieux vocabulaire limité, depuis tu répète tu répète connard va","17","3"
"2023-11-14","SM","@Shaumi_832","C une dingurie je fais plus confiance à ChatGPT qu’à mon propre cerveau ","45","17"
"2023-11-14","Elias W. BA","@eliaswalyba","Bon après je ne peux pas organiser tout ça seul hein. Les masters de la TL, je vais tous vous écrire pour aider. J'étais pas prêt à autant d'engagement sur ce challenge. Avec ChatGPT et tout, il faut un jury extrêmement vigilant. Anyway, je vais tous vous contacter (entout cas…","41","14"
"2023-11-24","Benoît Dubos ( Scalezia.co)","@BenoitDubos","Ces 14 prompts ChatGPT vont te transformer en machine à productivité 

(Fini les micro-tâches)","8","5"
"2023-11-23","kz","@__dz","Je savais pas quoi faire à manger j’ai mis sur chatgpt ce que j’avais dans le frigo","2","0"
"2023-11-17","Coin Academy","@coinacademy_fr"," OpenAI (ChatGPT), licencie son PDG Sam Altman.","285","58"
"2023-11-02","𝑮𝒂𝒖𝒕𝒊𝒆𝒓","@Boris_Gauty","il reste deux mois en 2023.

Faites-vous une faveur :

- Ouvrez votre PC
- Ouvrez YouTube
- Prenez un cours de développement 
- Commencez à apprendre
- Poser des questions à ChatGPT
- Construire des projets
- Pousser le code sur GitHub
- Partagez vos progrès sur 𝕏","209","73"
"2023-11-19","b2","@vya","Chatgpt c’est l’invention la plus révolutionnaire qui puisse exister, j’peux lui poser n’importe quelle question il saura toujours me répondre comme il le faut et m’expliquer correctement pas comme cet abruti de prof de finance","36","4"
"2023-11-27","Captain Dev","@CaptainDev404","En vrai, #chatgpt et #copilot (bien utilisé), ça rend n'importe quel dev autodidacte... c'est réel bro","4","0"
"2023-11-23","NA","@sstn23","pas moi qui m’embrouille avec chatgpt parce qu’il s’est permis d’être insolent avec moi  #psychiatrie","17","0"
"1970-01-01","Maddyness","@bymaddyness"," @GRAPHEAL_SAS
 veut révolutionner l'industrie pharmaceutique française avec des biocapteurs numériques et connectés. 

Vincent Bouchiat, cofondateur de Grapheal nous en dit plus.
@Bpifrance","56","2"
"2023-11-08","Thomas | TikTok & UGC","@ThomaSislay"," TikTok est GRATUIT
 ChatGPT est GRATUIT
 Système io est GRATUIT
 Leonardo & Canva sont GRATUIT
 Notion est GRATUIT
 Instagram est GRATUIT
 Youtube est GRATUIT
 CapCut est GRATUIT

Au boulot !","90","9"
"2023-11-10","may","@ayaye","moi quand je refuse de lire des articles académiques pour mon mémoire donc je me lance direct dans la rédaction et quand je dis un truc qui sonne un peu trop intelligent je demande à chat gpt qui l'a dit avant moi pour pouvoir le citer (work smart not hard)","11","2"
"2023-11-23","repond pas ça sert à r","@onlywooke","j’aimerais bien que chat gpt me dise que c’est de la merde au lieu de me sucer la b*te des que je lui demande de m’améliorer","3","0"
"2023-11-13","Benjamin Code","@benjamincode","ChatGPT, je trouvais déjà que c'était une folie de payer aussi peu cher pour tout ce que ça apporte.
Mais depuis qu'ils ont ajouté Dalle 3, les GPTs, chat Vision etc... Je trouve que c'est juste le meilleur investissement de ma vie, c'est fou.","412","37"
"2023-11-24","NA","@ataraxiahm","rapport de 1500 mots à remettre ce soir ça va être chatgpt qui va l’écrire pas moi","4","0"
"2023-11-23","𝐘𝐎𝐔𝐁𝐈 𝐘𝐀𝐍𝐍 𝐁𝐑𝐀𝐃𝐋𝐄𝐘","@yannbradley17","c’est moi ou ChatGPT ndem depuis deux jours ?","2","0"
"2023-11-26","Sam","@verite_business","Canva: 11,99€ 
Chatgpt: 0€ 
Motivation: 0€ 

Trouvez moi un business plus facile que la création de Flyer","2","0"
"2023-11-25","King Kong Padre","@KingKongPadre"," Vous écrivez votre contenu avec ChatGPT ? 

Voici LA clé qu’il vous manque pour mieux le rédiger 

Vous rendre compte qu’il ne fait que resservir la pensée lisse, impersonnelle et toxique de la majorité.  

Si vous n’y arrivez pas, c’est que vous n’avez ni l’expérience de la…","2","0"
"2023-11-26","imi","@imvnita","ChatGPT qui organise tous mes voyages, comment s’en passer mtn…","2","0"
"2023-11-25","Le Don","@LeDonFR","La plupart des tweets se perdent dans la masse... 

pas les tiens, pas si tu passes à la vitesse supérieure.

La clé ? ChatGPT.

Je te révéle des techniques inédites pour que tes tweets sortent du lot. 

Attend-toi à du lourd. ","5","0"
"2023-11-25","Cheikhouna","@bvmbv_abd","ChatGPT warnako diox equation mouy def erreur de signe ?","2","0"
"2023-11-11","Zuicide sans H","@zlotys_50","Si t’es à l’université à Lille ou Bruxelles, en physique, que t’as pris le TGV hier soir voiture 8 et que t’es descendue à Chessy, sache que je peux t’aider sur ton tp n°7 sur la résonance et que j’explique mieux que ChatGPT (je lance une bouteille à la mer, je veux la retrouver)","97","23"
"2023-11-23","Dr Futuro - e/acc","@DrFuturo_","Depuis la sortie de ChatGPT, nous sommes rentrés dans l'ère de la pré-singularité. L'horizon des évènements se rapproche. Les choses s'accélèrent de plus en plus. Jusqu'au jour où une IA créera une autre IA, ce point marquera le début de la Singularité.","16","4"
"2023-11-20","ផានី","@nysnyy","j’ai vraiment pas la motivation de finir mon rapport je vais donc devoir faire appel à mon esclave (chat gpt)","12","2"
"2023-11-15","adm","@advmijr","ça mfait peur la façon dont j’utilise chat GPT pour tout et n’importe quoi aujd, on dirait un gros assistée de merde qui a besoin de sa tétine mdrrr","43","7"
"2023-11-27","ش","@bucciarati_sf","Merci Ya Rabbi pour chatgpt","2","0"
"2023-11-23","Edith Brou Bleu","@edithbrou","Elon Musk confirme que Grok (le concurrent de ChatGPT de Xai) sera disponible pour tous les abonnés X Premium+ la semaine prochaine ","96","8"
"2023-11-27","Kukulkan","@msnsdbb","MDRR JSUIS EN STATISTIQUE JFAIS TROP LA MEUF QUI DONNE LES REPONSES ALORS QUE CEST CHATGPT QUI FAIT TOUT MON TAFF ","6","0"
"2023-11-24","touiteur","@compte_touitere","utilisation de chatgpt au boulot : 
> fais mon travail et dépêche toi connard 

utilisation de chatgpt perso :
> peux-tu me préparer une petite liste de repas mignonnets qui feront frétiller mes papilles stp ?? miciiii !! ","2","0"
"2023-11-23","Oscar","@N1ark_","jsp comment les gens font pr utiliser chatgpt tt le temps et être satisfaits 70% du temps ou j'essaye de men servir il me 1.dit des trucs faux 2.dit des trucs qui sont straight up pas cohérents 3.répond à côté de la plaque
genre c vrmmmt nul dès que t'as besoin d'une info précise","3","0"
"1970-01-01","Karey Nicolson","@nicolson27880","Wave 4 of the DeFi Voyage launches today! Are you ready to tackle lending and borrowing on L2s?

We tackle the importance, mechanics, and risks of lending and borrowing","429","12"
"2023-11-15","NA","@AlphaKushh","Chatgpt a détruit l’education","8","5"
"2023-11-26","Megan","@WonderMegaan","A la fin de chacune de mes interactions avec ChatGPT, je dis merci comme si ça allait me sauver le jour où les machines prendront le pouvoir","2","0"
"2023-11-14","Dr Sergio Coma","@sergio_coma","On s'émerveille en utilisant ChatGPT, mais on oublie que derrière, ce sont des milliers de travailleurs sous-payés, parfois des enfants, qui doivent taper à toute vitesse vos réponses, 12 heures par jour, dans des IA farms au Pakistan ou au Xinjiang. Promptez avec éthique SVP ","653","58"
"2023-11-27","Canneberge","@69HMeat","Ma collègue elle a fait son mot de condoléances pour une autre collègue sur ChatGPT","3","0"
"2023-11-06","Ranmyé","@Crly__","J'aime chatgpt.","10","2"
"2023-11-04","אפרטה לֵוִי","@Ephr_L","Je pense que je dois recommencer à exposer les petits plagieurs de la Congosphère  surtout les utilisateurs de ChatGPT qui jouent au malin ici ...","14","5"
"2023-11-23","jublu","@julienbluteau","Est ce que l'intelligence artificielle (#IA) ou #ChatGPT peut remplir un dossier Ma_prime_révov' ?? #MPR 
@ANAH_Officiel
 @FFBatiment
 @capeb_fr","2","0"
"2023-11-03","AImmersion","@EnzoManis","Tu hésites à investir dans ChatGPT Plus ? 

 GPT-4
 Plugins
 Advanced Data Analysis
 ChatGPT connecté à internet via Bing
 Génération d'images via DALL-E 3
 ChatGPT Vision (compréhension d'images)

Si tu as les moyens, fonce ! C'est l'outil ULTIME pour te lancer. ","46","5"
"2023-11-02","Lud.","@louduol","J'ai testé ChatGPT-4 et je suis bluffé, il est aussi intelligent qu'une femme maintenant !
Plus que quelques versions pour arriver au niveau de l'homme.","100","9"
"2023-11-22","Kitenge","@TmtIris","L’année passé, j’avais obtenu 0/25 parce que j’avais utilisé Chatgpt pour un travail en français…","3","0"
"2023-11-02","AImmersion","@EnzoManis","Marre de galérer avec ChatGPT ? 

Ça ne sera plus qu'un mauvais souvenir ! 

Mon guide 𝗨𝗟𝗧𝗜𝗠𝗘 pour devenir un maître en Prompt Engineering sort 𝗗𝗘𝗠𝗔𝗜𝗡 ! 

Tu vas enfin pouvoir exploiter jusqu'à 220% du potentiel de ChatGPT et décupler ton business. ","24","4"
